LNAME,FNAME,ID
Chavez,Jesse,chavj001
Chavez,Nestor,chavn101
Chavez,Raul,chavr001
Cheadle,Dave,chead101
Chech,Charlie,checc101
Checo,Robinson,checr001
Cheek,Harry,cheeh101
Cheeves,Virgil,cheev101
Chelini,Italo,cheli101
Chen,Bruce,chenb001
Chen,Chin-Feng,chenc001
Chen,Wei-Yin,chenw001
Cheney,Larry,chenl101
Cheney,Tom,chent101
Cheppu,John,chepj901
Cherry,Rocky,cherr001
Chervinko,Paul,cherp101
Chesbro,Jack,chesj101
Chesnes,Bob,chesb101
Chetkovich,Mitch,chetm101
Chevez,Tony,chevt101
Chiamparino,Scott,chias001
Chiasson,Scott,chias002
Chick,Travis,chict001
Chico,Matt,chicm001
Chiffer,Floyd,chiff001
Child,Harry,chilh101
Childers,Bill,chilb101
Childers,Jason,chilj001
Childers,Matt,chilm001
Childress,Rocky,chilr001
Childs,Cupid,chilc101
Childs,Pete,chilp102
Childs,Sam,chilu101
Chiles,Pearce,chilp101
Chiles,Rich,chilr101
Chill,Ollie,chilo901
Chiozza,Dino,chiod101
Chiozza,Lou,chiol101
Chipman,Bob,chipb101
Chipman,Harry,chiph901
Chipple,Walt,chipw101
Chirinos,Robinson,chirr001
Chisenhall,Lonnie,chisl001
Chism,Tom,chist101
Chiti,Dom,chitd801
Chiti,Harry,chith101
Chitren,Steve,chits001
Chittum,Nelson,chitn101
Chlupsa,Bob,chlub101
Cho,Jin Ho,cho-j001
Choate,Don,choad101
Choate,Randy,choar001
Choi,Hee-Seop,choih001
Choi,Ji-Man,choij001
Choice,Michael,choim001
Choo,Shin-Soo,choos001
Chouinard,Bobby,choub001
Chouinard,Felix,chouf101
Chouneau,Chief,chouc101
Chozen,Harry,chozh101
Chris,Mike,chrim101
Chrisley,Neil,chrin101
Christal,Randy,crisr901
Christenbury,Lloyd,chril103
Christensen,Bruce,chrib102
Christensen,Cuckoo,chric101
Christensen,John,chrij001
Christensen,McKay,chrim002
Christenson,Gary,chrig101
Christenson,Larry,chril101
Christenson,Ryan,chrir001
Christian,Bob,chrib101
Christian,Justin,chrij003
Christiani,Nick,chrin001
Christiansen,Clay,chric001
Christiansen,Jason,chrij002
Christman,Mark,chrim102
Christman,Tim,chrit001
Christmas,Steve,chris001
Christopher,Joe,chrij101
Christopher,Loyd,chril102
Christopher,Mike,chrim001
Christopher,Russ,chrir101
Chulk,Vinnie,chulv001
Church,Bubba,churb101
Church,Hi,churh101
Church,Len,churl101
Church,Ryan,churr001
Churn,Chuck,churc101
Churry,John,churj101
Chylak,Nestor,chyln901
Ciaffone,Larry,ciafl101
Cianfrocco,Archi,ciana001
Ciardi,Mark,ciarm001
Cias,Darryl,ciasd101
Cicero,Joe,cicej101
Cicotte,Al,cicoa101
Cicotte,Eddie,cicoe101
Cieslak,Ted,ciest101
Cihocki,Al,cihoa101
Cihocki,Ed,cihoe101
Cimino,Pete,cimip101
Cimoli,Gino,cimog101
Cimorelli,Frank,cimof001
Cingrani,Tony,cingt001
Cintron,Alex,cinta001
Ciola,Lou,cioll101
Cipriani,Frank,ciprf101
Ciriaco,Pedro,cirip001
Cirillo,Jeff,cirij001
Cisar,George,cisag101
Cisco,Galen,ciscg101
Cishek,Steve,cishs001
Cisnero,Jose,cisnj001
Cissell,Bill,cissb101
Citarella,Ralph,citar001
Clabaugh,Moose,clabm101
Clack,Bobby,clacb101
Claggett,Anthony,claga001
Claiborne,Preston,claip001
Claire,Davey,claid101
Clancy,Al,clana101
Clancy,Bill,clanb102
Clancy,Bud,clanb101
Clancy,Jim,clanj001
Clanton,Uke,clanu101
Clapinski,Chris,clapc001
Clapp,Aaron,clapa101
Clapp,John,clapj101
Clapp,Stubby,claps001
Clare,Denny,clard106
Clarey,Doug,clard105
Clark,Al,clara901
Clark,Allie,clara102
Clark,Bob,clarb106
Clark,Bob,clarb105
Clark,Bobby,clarb002
Clark,Brady,clarb003
Clark,Bryan,clarb001
Clark,Cap,clarc101
Clark,Cody,clarc001
Clark,Dad,clard104
Clark,Danny,clard101
Clark,Dave,clard001
Clark,Doug,clard002
Clark,Earl,clare103
Clark,Ed,clare101
Clark,George,clarg101
Clark,Ginger,clarg103
Clark,Glen,clarg104
Clark,Howie,clarh001
Clark,Jack,clarj001
Clark,Jerald,clarj002
Clark,Jermaine,clarj003
Clark,Jim,clarj101
Clark,Jim,clarj105
Clark,Jim,clarj104
Clark,Mark,clarm002
Clark,Matt,clarm003
Clark,Mel,clarm102
Clark,Mike,clarm101
Clark,Otey,claro101
Clark,Pep,clarp102
Clark,Phil,clarp101
Clark,Phil,clarp001
Clark,Rickey,clarr104
Clark,Ron,clarr103
Clark,Roy,clarr102
Clark,Spider,clars103
Clark,Terry,clart001
Clark,Tony,clart002
Clark,Watty,clarw101
Clark,Will,clarw001
Clark,Willie,clarw104
Clark,Win,clarb104
Clark,Zach,clarz001
Clarke,Artie,clara101
Clarke,Bob,clarb901
Clarke,Boileryard,clarb103
Clarke,Dad,clard103
Clarke,Darren,clard003
Clarke,Fred,clarf101
Clarke,Grey,clarg102
Clarke,Harry,clarh103
Clarke,Henry,clarh102
Clarke,Horace,clarh101
Clarke,Josh,clarj103
Clarke,Lefty,clarl101
Clarke,Nig,clarn101
Clarke,Rufe,clarr101
Clarke,Stan,clars001
Clarke,Stu,clars101
Clarke,Sumpter,clars102
Clarke,Tommy,clart101
Clarke,Webbo,clarw103
Clarkson,Bill,clarb102
Clarkson,Buzz,clarb101
Clarkson,Dad,clard102
Clarkson,John,clarj102
Clarkson,Walter,clarw102
Clary,Ellis,clare102
Clary,Marty,clarm001
Claset,Gowell,clasg101
Claudio,Alex,claua001
Clausen,Fritz,clauf101
Clauss,Al,claua101
Claussen,Brandon,claub001
Clay,Bill,clayb101
Clay,Dain,clayd101
Clay,Danny,clayd001
Clay,Ken,clayk101
Clayton,Royce,clayr001
Clear,Bob,cleab801
Clear,Mark,cleam001
Cleary,Joe,cleaj101
Clegg,Dick,clegd901
Clemens,Bob,clemb102
Clemens,Chet,clemc102
Clemens,Clem,clemc101
Clemens,Doug,clemd101
Clemens,Paul,clemp002
Clemens,Roger,clemr001
Clemensen,Bill,clemb101
Clement,Curly,clemb901
Clement,Fred,cleme101
Clement,Jeff,clemj001
Clement,Matt,clemm001
Clement,Wally,clemw101
Clemente,Edgard,cleme001
Clemente,Roberto,clemr101
Clements,Jack,clemj101
Clements,Pat,clemp001
Clemons,Chris,clemc001
Clemons,Lance,cleml101
Clemons,Verne,clemv101
Clendenon,Donn,clend101
Cleto,Maikel,cletm001
Cleveland,Elmer,cleve101
Cleveland,Reggie,clevr101
Clevenger,Steve,clevs001
Clevenger,Tex,clevt101
Clevinger,Mike,clevm001
Clevlen,Brent,clevb001
Cliburn,Stan,clibs101
Cliburn,Stew,clibs001
Clift,Harlond,clifh101
Clifton,Flea,cliff101
Cline,Monk,clinm101
Cline,Ty,clint101
Clines,Gene,cling101
Clingman,Billy,clinb101
Clinton,Jim,clinj101
Clinton,Lou,clinl101
Clippard,Tyler,clipt001
Cloninger,Tony,clont101
Clontz,Brad,clonb001
Closser,JD,closj001
Closter,Al,closa101
Cloude,Ken,clouk001
Clough,Ed,cloue101
Clowers,Bill,clowb101
Cloyd,Tyler,cloyt001
Cluck,Bob,clucb801
Clutterbuck,Bryan,clutb001
Clyburn,Danny,clybd001
Clyde,David,clydd101
Clyde,Tom,clydt101
Clymer,Bill,clymb101
Clymer,Otis,clymo101
Coachman,Pete,coacp001
Coakley,Andy,coaka101
Coan,Gil,coang101
Coates,Jim,coatj101
Coats,Buck,coatb001
Coats,Jason,coatj001
Cobb,Alex,cobba001
Cobb,George,cobbg101
Cobb,Herb,cobbh101
Cobb,Joe,cobbj101
Cobb,Ty,cobbt101
Coble,Dave,cobld101
Coble,Drew,cobld901
Cocanower,Jaime,cocaj001
Cochran,George,cochg101
Cochran,Goat,cochg102
Cochrane,Dave,cochd001
Cochrane,Mickey,cochm101
Cockill,George,cockg901
Cockman,Jim,cockj101
Cockrell,Alan,cocka001
Coco,Pasqual,cocop001
Cocreham,Gene,cocrg101
Codiroli,Chris,codic001
Coello,Robert,coelr001
Coffey,Jack,coffj101
Coffey,Todd,cofft001
Coffie,Ivanon,coffi001
Coffman,Dick,coffd101
Coffman,Kevin,coffk001
Coffman,Slick,coffs101
Cogan,Dick,cogad101
Cogan,Tony,cogat001
Coggin,Dave,coggd001
Coggins,Frank,coggf101
Coggins,Rich,coggr101
Coghlan,Chris,coghc001
Cogswell,Ed,cogse101
Cohen,Al,cohea901
Cohen,Alta,cohea102
Cohen,Andy,cohea101
Cohen,Hy,coheh101
Cohen,Syd,cohes101
Coke,Phil,cokep001
Coker,Jimmie,cokej101
Colabello,Chris,colac001
Colangelo,Mike,colam001
Colavito,Rocky,colar101
Colbern,Mike,colbm101
Colbert,Craig,colbc001
Colbert,Nate,colbn101
Colbert,Vince,colbv101
Colborn,Jim,colbj101
Colbrunn,Greg,colbg001
Colby,,colbu901
Colcolough,Tom,colct101
Cole,A.J.,colea002
Cole,Alex,colea001
Cole,Bert,coleb101
Cole,Dave,coled103
Cole,Dick,coled101
Cole,Ed,colee101
Cole,Gerrit,coleg001
Cole,King,colek101
Cole,Stu,coles001
Cole,Victor,colev002
Cole,Willis,colew101
Coleman,Bob,coleb102
Coleman,Casey,colec001
Coleman,Choo Choo,colec105
Coleman,Curt,colec101
Coleman,Dave,coled102
Coleman,Dusty,coled002
Coleman,Ed,colee102
Coleman,Gordy,coleg101
Coleman,Jerry,colej106
Coleman,Joe,colej101
Coleman,Joe,colej102
Coleman,John,colej103
Coleman,John,colej105
Coleman,Louis,colel001
Coleman,Michael,colem001
Coleman,Percy,colep101
Coleman,Ray,coler102
Coleman,Rip,coler101
Coleman,Vince,colev001
Coleman,Walter,colej104
Coles,Cad,colec104
Coles,Chuck,colec103
Coles,Darnell,coled001
Coletta,Chris,colec102
Colgan,Ed,colge101
Colgan,Harry,colgh901
Colina,Alvin,colia001
Collamore,Allan,colla101
Collard,Hap,collh104
Collazo,Willie,collw001
Collier,Lou,colll001
Collier,Orlin,collo102
Colliflower,Harry,collh101
Collins,Bill,collb102
Collins,Bill,collb101
Collins,Bob,collr102
Collins,Chub,collc101
Collins,Dan,colld102
Collins,Dave,colld001
Collins,Don,colld101
Collins,Eddie,colle101
Collins,Eddie,colle102
Collins,Hub,collh103
Collins,Jimmy,collj103
Collins,Joe,collj101
Collins,Kevin,collk101
Collins,Orth,collo101
Collins,Pat,collp101
Collins,Phil,collp102
Collins,Ray,collr103
Collins,Rip,collr104
Collins,Ripper,collr101
Collins,Shano,colls101
Collins,Terry,collt801
Collins,Tim,collt001
Collins,Tyler,collt002
Collins,Wilson,collw101
Collins,Zip,collz101
Collmenter,Josh,collj001
Collum,Jackie,collj102
Collver,Bill,collb103
Colman,Frank,colmf101
Colome,Alex,coloa001
Colome,Jesus,coloj001
Colon,Bartolo,colob001
Colon,Christian,coloc002
Colon,Cris,coloc001
Colon,Delfin,colod901
Colon,Joseph,coloj002
Colon,Roman,color001
Colosi,Nick,colon901
Colpaert,Dick,colpd101
Colson,Loyd,colsl101
Colton,Larry,coltl101
Coluccio,Bob,colub101
Colvin,Tyler,colvt001
Colyer,Steve,colys001
Combe,Geoff,combg101
Combs,Earle,combe101
Combs,Merl,combm101
Combs,Pat,combp001
Comellas,Jorge,comej101
Comer,Steve,comes001
Comer,Wayne,comew101
Comiskey,Charlie,comic101
Command,Jim,commj101
Comorosky,Adam,comoa101
Compton,Clint,compc101
Compton,Craig,compc901
Compton,Jack,compj101
Compton,Mike,compm101
Compton,Pete,compp101
Comstock,Keith,comsk001
Comstock,Ralph,comsr101
Conahan,Ed,conau901
Conatser,Clint,conac101
Concepcion,Dave,concd001
Concepcion,Gerardo,concg001
Concepcion,Onix,conco001
Conde,Ramon,condr101
Condrey,Clay,condc001
Cone,Bob,coneb101
Cone,David,coned001
Cone,Fred,conef101
Conforto,Michael,confm001
Congalton,Bunk,congb101
Conger,Dick,congd101
Conger,Hank,congh001
Conigliaro,Billy,conib101
Conigliaro,Tony,conit101
Conine,Jeff,conij001
Conkwright,Allen,conka101
Conlan,Jocko,conlj102
Conley,Adam,conla001
Conley,Bob,conlb101
Conley,Ed,conle101
Conley,Gene,conlg101
Conley,Snipe,conls101
Conlon,Jocko,conlj101
Conn,Bert,connb105
Conn,Jack,connu901
Connally,Fritzie,connf001
Connally,Red,connr101
Connally,Sarge,conns101
Connatser,Bruce,connb104
Connaughton,Frank,connf101
Connell,,connu902
Connell,Gene,conng101
Connell,Joe,connj108
Connell,Peter,connp101
Connell,Terry,connt103
Connelly,Bill,connb103
Connelly,Steve,conns001
Connelly,Tom,connt102
Connolly,Bud,connb102
Connolly,Ed,conne101
Connolly,Ed,conne102
Connolly,Joe,connj107
Connolly,Joe,connj101
Connolly,Red,connj902
Connolly,Tom,connt101
Connolly,Tommy,connt901
Connor,Jim,connj106
Connor,Joe,connj104
Connor,John,connj105
Connor,Mark,connm801
Connor,Ned,connn101
Connor,Roger,connr102
Connor,Tom,connt902
Connors,Bill,connb101
Connors,Chuck,connc101
Connors,Jerry,connj103
Connors,Joe,connj102
Connors,Merv,connm101
Connors,Pat,connp901
Conover,Theodore,conot101
Conrad,Brooks,conrb001
Conroy,Ben,conrb103
Conroy,Bill,conrb102
Conroy,Bill,conrb101
Conroy,Chris,conrc901
Conroy,Tim,conrt001
Conroy,Wid,conrw101
Consolo,Billy,consb101
Constable,Jim,consj101
Constanza,Jose,consj001
Consuegra,Sandy,conss101
Contant,Alan,conta901
Conti,Guy,contg801
Conti,Jason,contj001
Contreras,Carlos,contc001
Contreras,Jose,contj002
Contreras,Nardi,contn101
Contreras,Willson,contw001
Converse,Jim,convj001
Conway,Bill,conwb101
Conway,Charles,conwc101
Conway,Dick,conwd101
Conway,Jack,conwj103
Conway,Jerry,conwj101
Conway,Jim,conwj102
Conway,John,conwj901
Conway,Owen,conwo101
Conway,Pete,conwp101
Conway,Rip,conwr101
Conwell,Ed,conwe101
Conyers,Herb,conyh101
Conzelman,Joe,conzj101
Coogan,Dale,coogd102
Coogan,Dan,coogd101
Cook,Aaron,cooka002
Cook,Andy,cooka001
Cook,Cliff,cookc101
Cook,Dennis,cookd001
Cook,Doc,cookd101
Cook,Earl,cooke101
Cook,Glen,cookg001
Cook,Jim,cookj101
Cook,Mike,cookm001
Cook,Paul,cookp101
Cook,R.F.,cookw901
Cook,Rob,cookr901
Cook,Rollin,cookr102
Cook,Ron,cookr101
Cook,Ryan,cookr001
Cooke,Dusty,cookd102
Cooke,Fred,cookf101
Cooke,Steve,cooks001
Cookson,Brent,cookb001
Coolbaugh,Mike,coolm001
Coolbaugh,Scott,cools001
Cooley,Duff,coold101
Coombs,Bobby,coomb101
Coombs,Cecil,coomc101
Coombs,Danny,coomd101
Coombs,Jack,coomj101
Coomer,Ron,coomr001
Coon,William,coonw101
Cooney,Bill,coonb101
Cooney,Bob,coonb102
Cooney,Jimmy,coonj102
Cooney,Jimmy,coonj103
Cooney,Johnny,coonj101
Cooney,Phil,coonp101
Cooney,Terry,coont901
Cooney,Tim,coont001
Cooper,Brian,coopb001
Cooper,Cal,coopc102
Cooper,Cecil,coopc001
Cooper,Claude,coopc101
Cooper,David,coopd002
Cooper,Don,coopd001
Cooper,Eric,coope901
Cooper,Gary,coopg101
Cooper,Gary,coopg001
Cooper,Guy,coopg102
Cooper,Mort,coopm101
Cooper,Pat,coopp101
Cooper,Scott,coops001
Cooper,Walker,coopw102
Cooper,Wilbur,coopw101
Cope,Elias,copee901
Copeland,Mays,copem101
Copeland,Scott,copes001
Coppinger,Rocky,coppr001
Coppola,Henry,copph101
Coquillette,Trace,coqut001
Cora,Alex,coraa001
Cora,Joey,coraj001
Corbett,Doug,corbd001
Corbett,Gene,corbg101
Corbett,Joe,corbj101
Corbett,Sherman,corbs001
Corbin,Archie,corba001
Corbin,Patrick,corbp001
Corbin,Ray,corbr101
Corbitt,Claude,corbc101
Corcino,Daniel,corcd001
Corcoran,Art,corca101
Corcoran,Jack,corcj101
Corcoran,John,corcj102
Corcoran,Larry,corcl101
Corcoran,Mickey,corcm101
Corcoran,Mike,corcm102
Corcoran,Roy,corcr001
Corcoran,Tim,corct001
Corcoran,Tim,corct002
Corcoran,Tommy,corct101
Cordero,Chad,cordc001
Cordero,Francisco,cordf002
Cordero,Wil,cordw001
Cordier,Erik,corde001
Cordova,Francisco,cordf001
Cordova,Marty,cordm001
Corey,Bryan,coreb001
Corey,Ed,coree101
Corey,Fred,coref101
Corey,Mark,corem101
Corey,Mark,corem001
Corgan,Chuck,corgc101
Corhan,Roy,corhr101
Coridan,Phil,corrp101
Corkhill,Pop,corkp101
Corkins,Mike,corkm101
Cormier,Lance,corml001
Cormier,Rheal,cormr001
Cornejo,Mardie,cornm101
Cornejo,Nate,cornn001
Cornelius,Reid,cornr001
Cornell,Jeff,cornj001
Cornely,John,cornj002
Cornett,Brad,cornb001
Cornutt,Terry,cornt101
Corpas,Manuel,corpm001
Corporan,Carlos,corpc001
Corrales,Pat,corrp102
Correa,Carlos,corrc001
Correa,Ed,corre001
Correia,Kevin,corrk001
Correia,Rod,corrr001
Correll,Vic,corrv101
Corriden,John,corrj101
Corriden,Red,corrr101
Corridon,Frank,corrf101
Corsi,Jim,corsj001
Cort,Barry,cortb101
Cortazzo,Jess,cortj101
Cortes,Dan,cortd002
Cortes,David,cortd001
Cortez,Fernando,cortf001
Corwin,Al,corwa101
Cosart,Jarred,cosaj001
Coscarart,Joe,coscj101
Coscarart,Pete,coscp101
Cosey,Ray,coser101
Cosgrove,Mike,cosgm101
Cosman,Jim,cosmj101
Cossey,Doug,cossd901
Costa,Shane,costs001
Costanzo,Mike,costm001
Coste,Chris,costc001
Costello,Dan,costd101
Costello,John,costj001
Costello,Perry,costp901
Costo,Tim,costt001
Cota,Humberto,cotah001
Cote,Emilien,cotee901
Cote,Henry,coteh101
Cote,Pete,cotep101
Cotham,Caleb,cothc001
Cotter,Dan,cottd102
Cotter,Dick,cottd101
Cotter,Ed,cotte102
Cotter,Hooks,cotth101
Cotter,Tom,cottt101
Cottier,Chuck,cottc101
Cotto,Henry,cotth001
Cotton,Jharel,cottj001
Cottrell,Ensign,cotte101
Cotts,Neal,cottn001
Couch,Johnny,coucj101
Couchee,Mike,coucm101
Coughlin,Bill,cougb101
Coughlin,Dennis,cougd101
Coughlin,Ed,couge101
Coughlin,Roscoe,cougr101
Coughtry,Marlan,cougm101
Coulombe,Daniel,could001
Coulson,Bob,coulb101
Coulter,Chip,coulc101
Coumbe,Fritz,coumf101
Counsell,Craig,counc001
Courtney,Clint,courc101
Courtney,Ernie,coure101
Courtney,Harry,courh101
Courtright,John,courj001
Cousineau,Dee,cousd101
Cousins,Derryl,cousd901
Cousins,Scott,couss001
Coutlangus,Jon,coutj001
Coveleski,Harry,coveh101
Coveleski,Stan,coves101
Coveney,Jack,covej101
Covington,Chet,covic101
Covington,Sam,covis101
Covington,Tex,covit101
Covington,Wes,coviw101
Cowan,Billy,cowab101
Cowart,Kaleb,cowak001
Cowens,Al,cowea001
Cowgill,Collin,cowgc001
Cowley,Joe,cowlj001
Cox,Bill,cox-b102
Cox,Billy,cox-b101
Cox,Bobby,cox-b103
Cox,Casey,cox-c101
Cox,Danny,cox-d001
Cox,Darron,cox-d002
Cox,Dick,cox-d101
Cox,Ernie,cox-e101
Cox,Frank,cox-f101
Cox,George,cox-g102
Cox,Glenn,cox-g101
Cox,Jeff,cox-j101
Cox,Jim,cox-j102
Cox,Larry,cox-l101
Cox,Les,cox-l102
Cox,Red,cox-r101
Cox,Steve,cox-s001
Cox,Ted,cox-t101
Cox,Terry,cox-t102
Coyle,Bill,coylb101
Coyne,Toots,coynt101
Cozart,Charlie,cozac101
Cozart,Zack,cozaz001
Crabb,Roy,crabr101
Crabbe,Callix,crabc001
Crable,George,crabg101
Crabtree,Estel,crabe101
Crabtree,Tim,crabt001
Craddock,Walt,cradw101
Cradle,Rickey,cradr001
Craft,Harry,crafh101
Craft,Molly,crafm101
Craft,Terry,craft901
Craghead,Howard,cragh101
Craig,Allen,craia001
Craig,George,craig101
Craig,Pete,craip101
Craig,Rod,crair001
Craig,Roger,crair101
Crain,Jesse,craij001
Cram,Jerry,cramg101
Cramer,Bill,cramb101
Cramer,Bobby,cramb001
Cramer,Doc,cramd102
Cramer,Ed,cramd101
Crandall,Del,crand102
Crandall,Doc,crand101
Crandall,Jimmie,cranj801
Crandall,Robert,cranr901
Crane,Ed,crane101
Crane,Fred,cranf101
Crane,Sam,crans101
Crane,Sam,crans102
Cravath,Gavvy,cravg101
Craver,Bill,cravb101
Cravy,Tyler,cravt001
Crawford,Alexander,crawa901
Crawford,Brandon,crawb001
Crawford,Carl,crawc002
Crawford,Carlos,crawc001
Crawford,Evan,crawe001
Crawford,Forrest,crawf101
Crawford,George,crawg102
Crawford,Glenn,crawg101
Crawford,Jake,crawj101
Crawford,Jerry,crawj901
Crawford,Jim,crawj102
Crawford,Joe,crawj001
Crawford,Ken,crawk101
Crawford,Larry,crawl101
Crawford,Pat,crawp101
Crawford,Paxton,crawp001
Crawford,Sam,craws101
Crawford,Shag,craws901
Crawford,Steve,craws001
Crawford,Willie,craww101
Cray,P.C.,crayp901
Creamer,George,creag101
Crede,Joe,credj001
Cree,Birdie,creeb101
Creeden,Connie,creec101
Creeden,Pat,creep101
Creegan,Mark,creem101
Creek,Doug,creed001
Creel,Jack,creej101
Creel,Keith,creek001
Creely,Gus,creeg101
Cregan,Pete,cregp101
Creger,Bernie,cregb101
Creighton,Ed,creiu901
Cremins,Bob,cremb101
Crespi,Creepy,cresc101
Crespo,Cesar,cresc001
Crespo,Felipe,cresf001
Cress,Walker,cresw101
Cresse,Mark,cresm801
Cressend,Jack,cresj001
Crews,Tim,crewt001
Crider,Jerry,cridj101
Criger,Lou,crigl101
Crim,Chuck,crimc001
Crimian,Jack,crimj101
Cripe,Dave,cripd101
Criscione,Dave,crisd102
Criscola,Tony,crist101
Crisham,Pat,crisp101
Crisp,Coco,crisc001
Crisp,Joe,crisj101
Criss,Dode,crisd101
Crist,Ches,crisc101
Cristall,Bill,crisb101
Cristante,Leo,crisl101
Critchley,Morrie,critm101
Critz,Hughie,crith101
Crocker,Claude,crocc101
Crockett,Davey,crocd101
Crockett,Kyle,crock001
Croft,Art,crofa101
Croft,Harry,crofh101
Crolius,Fred,crolf101
Cromartie,Warren,cromw101
Cromer,D.T.,cromd001
Cromer,Tripp,cromt001
Crompton,Herb,cromh101
Crompton,Ned,cromn101
Cron,C.J.,cronc002
Cron,Chris,cronc001
Crone,Ray,cronr101
Cronin,Bill,cronb101
Cronin,Dan,crond101
Cronin,Jack,cronj102
Cronin,Jim,cronj103
Cronin,Joe,cronj101
Crooke,Tom,croot101
Crooks,Jack,crooj101
Crosby,Bobby,crosb002
Crosby,Bubba,crosb001
Crosby,Casey,crosc001
Crosby,Ed,crose101
Crosby,George,crosg101
Crosby,Ken,crosk101
Crosetti,Frankie,crosf103
Cross,Amos,crosa101
Cross,Clarence,crosc101
Cross,Frank,crosf101
Cross,Jeff,crosj101
Cross,Joe,crosj102
Cross,John,crosj901
Cross,Lave,crosl101
Cross,Lew,crosl102
Cross,Monte,crosm101
Crossin,Frank,crosf102
Crothers,Doug,crotd101
Crotta,Michael,crotm001
Crotty,Joe,crotj101
Crouch,Bill,croub102
Crouch,Bill,croub103
Crouch,Jack,crouj101
Crouch,Zach,crouz001
Croucher,Frank,crouf101
Crouse,Buck,croub101
Croushore,Rich,crour001
Crow,Aaron,crowa001
Crow,Dean,crowd001
Crow,Don,crowd101
Crowder,General,crowg102
Crowe,George,crowg101
Crowe,Trevor,crowt001
Crowell,Billy,crowb102
Crowell,Cap,crowc101
Crowell,Jim,crowj001
Crowley,Bill,crowb101
Crowley,Ed,crowe101
Crowley,John,crowj101
Crowley,Terry,crowt101
Crowson,Woody,croww101
Crozier,Eric,croze001
Cruceta,Francisco,crucf001
Crudale,Mike,crudm001
Cruise,Walton,cruiw101
Crum,Cal,crumc101
Crumling,Gene,crumg101
Crump,Buddy,crumb101
Crumpler,Roy,crumr101
Crutcher,Dick,crutd101
Cruthers,Press,crutp101
Cruz,Deivi,cruzd001
Cruz,Enrique,cruze001
Cruz,Fausto,cruzf001
Cruz,Hector,cruzh101
Cruz,Henry,cruzh102
Cruz,Ivan,cruzi001
Cruz,Jacob,cruzj003
Cruz,Jose,cruzj001
Cruz,Jose,cruzj004
Cruz,Juan,cruzj005
Cruz,Julio,cruzj002
Cruz,Luis,cruzl001
Cruz,Nelson,cruzn001
Cruz,Nelson,cruzn002
Cruz,Rhiner,cruzr001
Cruz,Todd,cruzt001
Cruz,Tommy,cruzt101
Cruz,Tony,cruzt002
Cruz,Victor,cruzv101
Cubbage,Mike,cubbm101
Cubillan,Darwin,cubid001
Cuccinello,Al,cucca101
Cuccinello,Tony,cucct101
Cuccurullo,Cookie,cuccc101
Cuddyer,Michael,cuddm001
Cudworth,Jim,cudwj101
Cuellar,Bobby,cuelb101
Cuellar,Charlie,cuelc101
Cuellar,Mike,cuelm101
Cueto,Bert,cuetd101
Cueto,Johnny,cuetj001
Cueto,Manuel,cuetm101
Cuevas,William,cuevw001
Cuff,John,cuffj101
Culberson,Charlie,culbc001
Culberson,Leon,culbl101
Culbreth,Fieldin,culbf901
Cullen,Jack,cullj101
Cullen,John,cullj102
Cullen,Tim,cullt101
Cullenbine,Roy,cullr101
Culler,Dick,culld101
Cullop,Nick,culln101
Cullop,Nick,culln102
Culloton,Bud,cullb101
Culmer,Wil,culmw101
Culp,Benny,culpb102
Culp,Bill,culpb101
Culp,Ray,culpr101
Culver,George,culvg101
Cumberland,John,cumbj101
Cummings,Candy,cummc101
Cummings,Jack,cummj101
Cummings,John,cummj001
Cummings,Midre,cummm001
Cummings,Steve,cumms001
Cumpton,Brandon,cumpb001
Cuneo,Jim,cunej901
Cunnane,Will,cunnw001
Cunniff,Brandon,cunnb001
Cunningham,Aaron,cunna001
Cunningham,Bert,cunnb103
Cunningham,Bill,cunnb101
Cunningham,Bill,cunnb102
Cunningham,Bruce,cunnb104
Cunningham,George,cunng101
Cunningham,Joe,cunnj101
Cunningham,Mike,cunnm101
Cunningham,Ray,cunnr101
Cunningham,Todd,cunnt001
Cuppy,Nig,cuppn101
Curley,Doc,curld101
Curran,John,currp102
Curran,Sammy,currs101
Currence,Lafayette,currl101
Currie,Bill,currb101
Currie,Clarence,currc101
Currie,Murphy,currm101
Currin,Perry,currp101
Curry,Frank,currf901
Curry,George,currg101
Curry,Jim,currj101
Curry,Steve,currs001
Curry,Tony,currt101
Curry,Wes,currw101
Curtis,Chad,curtc001
Curtis,Cliff,curtc101
Curtis,Colin,curtc002
Curtis,Ed,curte801
Curtis,Fred,curtf101
Curtis,Gene,curtg101
Curtis,Harry,curth101
Curtis,Jack,curtj102
Curtis,Jermaine,curtj002
Curtis,John,curtj001
Curtis,Vern,curtv101
Curtis,Zac,curtz001
Curtiss,Jim,curte101
Curtright,Guy,curtg102
Cusack,Steve,cusas901
Cushman,Charlie,cushc801
Cushman,Ed,cushe101
Cushman,Harvey,cushh101
Cusick,Andy,cusit101
Cusick,Jack,cusij101
Cust,Jack,custj001
Cuthbert,Cheslor,cuthc001
Cuthbert,Ned,cuthn101
Cutshaw,George,cutsg101
Cuyler,Kiki,cuylk101
Cuyler,Milt,cuylm001
Cuzzi,Phil,cuzzp901
Cvengros,Mike,cvenm101
Cypert,Al,cypea101
Cyr,Eric,cyr-e001
Czajkowski,Jim,czajj001
D'Acquisto,John,dacqj101
D'Amico,Jeff,damij001
D'Amico,Jeff,damij002
D'Antona,Jamie,dantj001
